age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
53,admin.,divorced,high.school,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
46,management,married,university.degree,,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
50,housemaid,married,basic.6y,no,no,no,cellular,jul,thu,3,6,2,success,-1.7,94.215,-40.3,0.899,4991.6
42,technician,married,university.degree,no,no,no,telephone,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
46,services,married,professional.course,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
39,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
42,services,married,university.degree,no,no,no,cellular,dec,wed,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5
37,blue-collar,married,professional.course,no,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
51,entrepreneur,married,illiterate,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
51,technician,married,professional.course,,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
56,admin.,married,high.school,no,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
36,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
55,retired,married,basic.4y,no,no,no,cellular,oct,thu,1,999,2,failure,-3.4,92.431,-26.9,0.722,5017.5
47,management,married,university.degree,no,no,no,telephone,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
36,services,married,basic.9y,no,yes,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2
57,technician,single,professional.course,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
38,technician,married,basic.4y,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
31,technician,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
46,services,married,basic.9y,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
42,blue-collar,married,basic.6y,,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
37,technician,single,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
71,management,married,university.degree,no,yes,no,cellular,oct,thu,3,999,2,failure,-3.4,92.431,-26.9,0.733,5017.5
52,services,married,professional.course,,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
33,blue-collar,single,basic.9y,,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,blue-collar,married,basic.6y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
41,services,divorced,high.school,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
47,blue-collar,single,basic.4y,,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
28,technician,single,university.degree,no,no,no,cellular,jul,tue,3,6,2,success,-1.7,94.215,-40.3,0.876,4991.6
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
31,housemaid,married,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
27,technician,single,university.degree,no,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1
43,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
43,blue-collar,divorced,basic.9y,,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
37,blue-collar,single,university.degree,,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
43,blue-collar,married,basic.4y,,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
40,admin.,single,university.degree,no,no,yes,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
51,technician,married,professional.course,no,yes,yes,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,admin.,married,university.degree,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
42,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
28,technician,single,professional.course,no,yes,no,cellular,apr,thu,1,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1
52,,married,basic.4y,no,no,yes,telephone,jun,mon,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
30,blue-collar,married,basic.4y,,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
53,technician,divorced,university.degree,no,yes,no,telephone,jun,fri,28,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
41,management,married,university.degree,no,yes,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
28,services,married,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
45,services,married,high.school,,no,no,cellular,nov,tue,5,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
46,unemployed,married,basic.6y,,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
39,technician,married,professional.course,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
35,admin.,married,university.degree,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
60,retired,married,professional.course,no,no,yes,cellular,oct,wed,2,999,1,failure,-1.1,94.601,-49.5,1.043,4963.6
36,blue-collar,single,high.school,no,no,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
28,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,admin.,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,blue-collar,single,high.school,,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
44,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
58,technician,married,high.school,,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
31,services,married,basic.9y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
36,blue-collar,married,basic.9y,,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,admin.,single,high.school,,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
53,management,married,high.school,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1
42,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1
23,student,single,basic.9y,no,yes,yes,cellular,sep,mon,3,6,2,success,-1.1,94.199,-37.5,0.879,4963.6
31,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,blue-collar,divorced,high.school,no,no,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
41,blue-collar,married,basic.4y,,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
40,management,divorced,university.degree,,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
51,blue-collar,married,basic.4y,,yes,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
37,blue-collar,divorced,basic.9y,,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1
29,technician,married,professional.course,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
31,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
36,admin.,divorced,high.school,no,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
33,services,single,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,admin.,single,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
57,technician,married,high.school,,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
25,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
42,admin.,married,university.degree,no,no,yes,cellular,jul,thu,25,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
35,technician,single,university.degree,no,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
40,admin.,single,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
31,services,single,high.school,,yes,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
33,technician,married,,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
48,services,married,basic.4y,,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
32,admin.,married,university.degree,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
24,services,single,basic.9y,,no,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
42,self-employed,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
24,technician,single,basic.6y,no,yes,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
49,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
35,admin.,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
45,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
45,management,married,university.degree,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
32,retired,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
51,admin.,single,university.degree,no,no,no,telephone,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
59,technician,married,professional.course,,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,blue-collar,married,basic.6y,,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
40,services,married,,,no,no,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
48,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2
49,services,divorced,basic.6y,,yes,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
42,admin.,married,professional.course,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
57,retired,married,basic.6y,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
37,admin.,married,university.degree,no,yes,no,cellular,apr,wed,5,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
35,blue-collar,single,basic.9y,,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
32,technician,single,university.degree,,yes,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
38,admin.,divorced,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
54,management,married,high.school,,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
35,technician,married,high.school,no,,,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,blue-collar,married,professional.course,,no,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
53,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
47,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1
35,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
25,unemployed,single,high.school,no,no,no,cellular,aug,tue,1,3,3,success,-1.7,94.027,-38.3,0.904,4991.6
60,admin.,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
33,housemaid,single,high.school,,yes,yes,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
56,management,married,university.degree,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
32,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
51,blue-collar,married,basic.4y,,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,admin.,single,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
34,admin.,married,university.degree,no,no,no,telephone,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5
63,retired,divorced,university.degree,no,yes,yes,cellular,jul,thu,1,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2
41,management,divorced,basic.6y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
40,blue-collar,divorced,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
33,blue-collar,single,university.degree,,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
48,admin.,married,,,no,yes,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
50,entrepreneur,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,management,married,university.degree,,no,yes,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
35,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,5,1,success,-1.7,94.055,-39.8,0.761,4991.6
40,admin.,divorced,basic.9y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
47,technician,single,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
40,management,married,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
29,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,entrepreneur,married,university.degree,no,no,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
62,management,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2
27,technician,single,,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5
33,student,divorced,professional.course,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
41,admin.,married,basic.6y,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1
61,admin.,married,university.degree,no,yes,no,cellular,mar,mon,6,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1
28,technician,married,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
46,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
34,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
31,admin.,single,university.degree,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
31,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
42,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
47,management,married,university.degree,no,yes,no,cellular,aug,mon,2,999,6,failure,-1.7,94.027,-38.3,0.904,4991.6
30,technician,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
29,blue-collar,married,professional.course,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
36,admin.,married,,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7
41,blue-collar,married,basic.6y,no,no,no,telephone,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1
67,retired,married,professional.course,no,yes,yes,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2
55,admin.,single,university.degree,,yes,no,cellular,nov,fri,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
43,admin.,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
52,,married,professional.course,,yes,no,telephone,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
30,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5
37,admin.,married,university.degree,,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
35,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
52,admin.,married,high.school,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
32,admin.,single,university.degree,no,no,yes,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
32,blue-collar,married,high.school,,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
36,technician,married,professional.course,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
36,services,single,high.school,no,no,no,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
43,management,married,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
39,admin.,single,high.school,,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
78,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5
42,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,2,999,2,failure,-1.8,93.075,-47.1,1.41,5099.1
37,admin.,married,university.degree,no,no,no,cellular,nov,mon,1,999,1,failure,-1.1,94.767,-50.8,1.05,4963.6
37,admin.,married,high.school,no,yes,no,telephone,jul,thu,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
52,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
50,admin.,married,basic.6y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1
30,admin.,single,university.degree,no,no,no,cellular,sep,mon,6,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5
27,admin.,married,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
39,blue-collar,married,basic.9y,,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
38,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,services,single,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,technician,single,high.school,no,yes,no,telephone,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1
32,admin.,married,university.degree,,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
27,services,single,professional.course,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
46,technician,married,professional.course,no,yes,no,telephone,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5
45,blue-collar,married,basic.9y,,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
31,management,married,university.degree,no,no,no,cellular,aug,mon,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,technician,married,professional.course,,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
45,services,divorced,high.school,no,no,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
38,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
24,services,single,high.school,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
